filing_uuid,filing_year,filing_period,filing_type,filing_type_display,dt_posted,event_month,state,county_fips,client_id,client_name,client_description,registrant_id,registrant_name,income,expenses,issue_codes,n_activities,keyword_hits,matched_seed,source_url,filter_version
81910374-8458-4ae7-8453-38417370fc42,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-19T09:14:24-04:00,2025-07,OH,,64733,AMERICAN ELECTRIC POWER,Utility,40024191,MR. BRIAN KELLY,10000.00,,ENG,1,power_utility,American Electric Power,https://lda.gov/filings/public/filing/81910374-8458-4ae7-8453-38417370fc42/print/,lda_rules_v0
247fec11-d013-40ca-8efa-d0ba79287793,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-19T11:37:32-04:00,2025-07,VA,,64269,DATA CENTER COALITION,trade association,400531586,"CROSSROADS STRATEGIES, LLC",50000.00,,CPI,1,data_center,data center,https://lda.gov/filings/public/filing/247fec11-d013-40ca-8efa-d0ba79287793/print/,lda_rules_v0
3fc22a56-667a-4cff-b43e-2c8e8dfd4950,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-19T12:03:42-04:00,2025-07,ID,,50794,"MICRON TECHNOLOGY, INC.",High-Tech Manufacturing,400531586,"CROSSROADS STRATEGIES, LLC",60000.00,,MAN|SCI|TAX,3,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/3fc22a56-667a-4cff-b43e-2c8e8dfd4950/print/,lda_rules_v0
d690c25a-434d-4f04-b0b6-3cdfa104d7b0,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-19T12:19:38-04:00,2025-07,ID,,65297,"MICRON TECHNOLOGY, INC.",Semiconductor memory and storage innovation.,401109357,BELLWETHER GOVERNMENT AFFAIRS LLC,90000.00,,TAX|TRD,2,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/d690c25a-434d-4f04-b0b6-3cdfa104d7b0/print/,lda_rules_v0
efd82774-90be-4740-976b-b6b2094c3244,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-20T22:46:34-04:00,2025-07,CA,,53580,NVIDIA CORPORATION,"Computer technology, semiconductor design, telecommunications, and artificial intelligence",20744,TIBER CREEK GROUP,80000.00,,CPI|DEF|TRD,3,artificial_intelligence|semiconductor|nvidia,NVIDIA,https://lda.gov/filings/public/filing/efd82774-90be-4740-976b-b6b2094c3244/print/,lda_rules_v0
102500d6-5eb1-49d8-b50d-7b0c9bd5a8fe,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T01:13:21-04:00,2025-07,DC,,198950,DUKE ENERGY BUSINESS SERVICES LLC,electric utility company,401103475,"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",50000.00,,BUD|ENG|TAX,3,electric_utility|power_utility,Duke Energy,https://lda.gov/filings/public/filing/102500d6-5eb1-49d8-b50d-7b0c9bd5a8fe/print/,lda_rules_v0
d823d941-635d-4d55-b9ad-bf7862aa9714,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T02:33:58-04:00,2025-07,ID,,55341,"MICRON TECHNOLOGY, INC.",Semiconductor memory and storage innovation,401104428,"GUIDEPOSTSTRATEGIES, LLC",80000.00,,SCI,1,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/d823d941-635d-4d55-b9ad-bf7862aa9714/print/,lda_rules_v0
cd89b49b-1c20-47cb-b17e-e0ccfa798e8f,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T09:32:54-04:00,2025-07,DC,,200405,SOUTHERN COMPANY,&#226;€‹Energy company,401103938,FARRAGUT PARTNERS LLP,30000.00,,ENG|ENV|TRA|UTI,4,power_utility,Southern Company,https://lda.gov/filings/public/filing/cd89b49b-1c20-47cb-b17e-e0ccfa798e8f/print/,lda_rules_v0
0bec07bf-16f3-4389-8b37-b07ce74c28b2,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T09:40:43-04:00,2025-07,CA,,57428,SAMSUNG SEMICONDUCTOR INC. (SSI),Semiconductor fabrication,11195,COVINGTON & BURLING LLP,50000.00,,TAX,1,semiconductor|chipmaker,Semiconductor,https://lda.gov/filings/public/filing/0bec07bf-16f3-4389-8b37-b07ce74c28b2/print/,lda_rules_v0
75ea3e63-e9c1-4276-85f7-849ef9d6c916,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T09:41:21-04:00,2025-07,CA,,54658,EQUINIX,Equinix is a global digital infrastructure company.,308775,MONUMENT ADVOCACY,60000.00,,BUD|ENG|GOV|SCI|TAX,5,data_center|ai_word|data_center_operator,Equinix,https://lda.gov/filings/public/filing/75ea3e63-e9c1-4276-85f7-849ef9d6c916/print/,lda_rules_v0
cd02d793-8445-4985-ac49-11a5bd8fc3e9,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T10:12:27-04:00,2025-07,TX,,56169,"ADVANCED MICRO DEVICES, INC.",Semiconductor Company,284950,"MEHLMAN CONSULTING, INC.",80000.00,,CPI|TAX|TRD,3,artificial_intelligence|semiconductor,Advanced Micro Devices,https://lda.gov/filings/public/filing/cd02d793-8445-4985-ac49-11a5bd8fc3e9/print/,lda_rules_v0
7211b335-adce-48a6-9fea-658cdfe3df49,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T10:22:51-04:00,2025-07,CA,,58080,"OPENAI OPCO, LLC",Artificial intelligence research and deployment.,682,AKIN GUMP STRAUSS HAUER & FELD,80000.00,,CPI,1,artificial_intelligence|openai,OpenAI,https://lda.gov/filings/public/filing/7211b335-adce-48a6-9fea-658cdfe3df49/print/,lda_rules_v0
345441c8-60ec-49ef-8168-9e645e7d79d5,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T11:17:43-04:00,2025-07,ID,,212617,"MICRON TECHNOLOGY, INC.",Semiconductor memory and storage innovation.,682,AKIN GUMP STRAUSS HAUER & FELD,70000.00,,TAX,1,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/345441c8-60ec-49ef-8168-9e645e7d79d5/print/,lda_rules_v0
c3bc0c96-e444-4274-bfc7-eccebf76e780,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T11:20:03-04:00,2025-07,DC,,100814,NEXTERA ENERGY INC,,682,AKIN GUMP STRAUSS HAUER & FELD,40000.00,,TAX,1,electric_utility|power_utility,NextEra Energy,https://lda.gov/filings/public/filing/c3bc0c96-e444-4274-bfc7-eccebf76e780/print/,lda_rules_v0
7e8d82e1-40c7-483b-989f-9a499e77fc4a,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T11:21:29-04:00,2025-07,DC,,205733,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY (TSMC),,401105575,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY (TSMC),,970000.00,CAW|CHM|CPT|ECN|IMM|TAX|TRD,7,artificial_intelligence|semiconductor,Semiconductor,https://lda.gov/filings/public/filing/7e8d82e1-40c7-483b-989f-9a499e77fc4a/print/,lda_rules_v0
b48eff3c-2dc0-40eb-b205-6b28c5d88526,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T11:48:29-04:00,2025-07,CA,,65425,"EQUINIX, INC.",Internet connectivity and data centers,401104288,BALLARD PARTNERS,90000.00,,CPI|ENG|TAX|TEC,4,data_center|data_center_operator,Equinix,https://lda.gov/filings/public/filing/b48eff3c-2dc0-40eb-b205-6b28c5d88526/print/,lda_rules_v0
d28db222-ad41-460b-a790-6f23776a1ba6,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T12:08:38-04:00,2025-07,CA,,64933,"AMBER SEMICONDUCTOR, INC","AmberSemi is a leading developer of patented, innovative solid-state technologies.",401109307,RIDGELINE ADVOCACY GROUP LLC,30000.00,,SCI,1,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/d28db222-ad41-460b-a790-6f23776a1ba6/print/,lda_rules_v0
63ece85b-b353-482c-a1a3-24b77299a1bb,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T12:20:06-04:00,2025-07,DC,,213098,COALITION OF SEMICONDUCTOR EQUIPMENT MANUFACTURERS,Production of semiconductor manufacturing and process control equipment.,682,AKIN GUMP STRAUSS HAUER & FELD,130000.00,,MAN|TRD,2,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/63ece85b-b353-482c-a1a3-24b77299a1bb/print/,lda_rules_v0
780ad751-d26d-449d-90b6-b9c6871c791d,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T12:20:21-04:00,2025-07,NY,,63348,GLOBALFOUNDRIES U.S. INC.,Manufacturing of semiconductors,313511,J.A. GREEN AND COMPANY (FORMERLY LLC),50000.00,,DEF,1,semiconductor,GlobalFoundries,https://lda.gov/filings/public/filing/780ad751-d26d-449d-90b6-b9c6871c791d/print/,lda_rules_v0
c4d25531-68e8-4f43-aa76-049b05f6feee,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T12:40:06-04:00,2025-07,TX,,66720,ADVANCED MICRO DEVICES (AMD),Semiconductor company that develops computer processors and related technologies.,401105923,J.SULLIVAN ADVOCACY,45000.00,,TRD,1,semiconductor,Advanced Micro Devices,https://lda.gov/filings/public/filing/c4d25531-68e8-4f43-aa76-049b05f6feee/print/,lda_rules_v0
cc4c1e32-2cc7-433f-b28b-24bb7f68a687,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T13:03:25-04:00,2025-07,AZ,,61910,ONSEMI (ON SEMICONDUCTOR CORPORATION),Semiconductor supplier company.,24123,MAYER BROWN LLP,110000.00,,MAN|TAX|TRD,3,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/cc4c1e32-2cc7-433f-b28b-24bb7f68a687/print/,lda_rules_v0
03f54319-1364-43f3-b3b2-60d6d1a0f1e6,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T13:11:58-04:00,2025-07,CA,,57807,"OPENAI OPCO, LLC",Build and deploy safe artificial general intelligence (AGI) to ensure it benefits everyone,76855,DLA PIPER LLP (US),60000.00,,CPI,1,artificial_intelligence|agi|openai,OpenAI,https://lda.gov/filings/public/filing/03f54319-1364-43f3-b3b2-60d6d1a0f1e6/print/,lda_rules_v0
a5d0de08-ce86-4d61-93ec-24a05f1efd55,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T13:17:23-04:00,2025-07,MI,,203724,"HEMLOCK SEMICONDUCTOR OPERATIONS, LLC",,401105452,"HEMLOCK SEMICONDUCTOR OPERATIONS, LLC",,110000.00,TAX|TRD,2,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/a5d0de08-ce86-4d61-93ec-24a05f1efd55/print/,lda_rules_v0
d6f37c84-ef4f-4422-bb98-419abaf28588,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T14:08:54-04:00,2025-07,CA,,54558,"ANTHROPIC, PBC",AI safety and research company,401104982,"AQUIA GROUP, LLC",60000.00,,SCI,1,artificial_intelligence|anthropic|ai_word,Anthropic,https://lda.gov/filings/public/filing/d6f37c84-ef4f-4422-bb98-419abaf28588/print/,lda_rules_v0
257f80ec-83ef-4a3a-b772-b688bd22864d,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T14:14:30-04:00,2025-07,DC,,64375,"AMERICAN ELECTRIC POWER COMPANY, INC.",Electric utility,4208,ARENTFOX SCHIFF LLP,40000.00,,ENV,1,electric_utility|power_utility,American Electric Power,https://lda.gov/filings/public/filing/257f80ec-83ef-4a3a-b772-b688bd22864d/print/,lda_rules_v0
7f152f67-d151-453a-9059-28b84e1b137f,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T14:30:40-04:00,2025-07,DC,,201362,SOUTHERN COMPANY,electric utility company,401104313,"MILLER STRATEGIES, LLC",60000.00,,ENG,1,electric_utility|power_utility,Southern Company,https://lda.gov/filings/public/filing/7f152f67-d151-453a-9059-28b84e1b137f/print/,lda_rules_v0
839608b3-7dc5-41e3-be9e-fc6963c08399,2025,first_quarter,Q1,1st Quarter - Report,2025-07-21T14:30:48-04:00,2025-07,CA,,52290,"SAMSUNG SEMICONDUCTOR, INC.",Technology: creating superior products and services,12675,THE DUBERSTEIN GROUP INC.,60000.00,,TAX,1,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/839608b3-7dc5-41e3-be9e-fc6963c08399/print/,lda_rules_v0
1c7ddc9d-ccd3-4325-888c-61b6369a4ebe,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T14:37:47-04:00,2025-07,DC,,63438,"NEXTERA ENERGY, INC.",Electric Utility,1182,ALSTON & BIRD LLP,50000.00,,TAX,1,electric_utility|power_utility,NextEra Energy,https://lda.gov/filings/public/filing/1c7ddc9d-ccd3-4325-888c-61b6369a4ebe/print/,lda_rules_v0
de79093b-6820-4545-8f12-62932c36ed90,2025,second_quarter,Q2Y,2nd Quarter - Report (No Activity),2025-07-21T14:41:41-04:00,2025-07,CA,,52290,"SAMSUNG SEMICONDUCTOR, INC.",Technology: creating superior products and services,12675,THE DUBERSTEIN GROUP INC.,,,,0,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/de79093b-6820-4545-8f12-62932c36ed90/print/,lda_rules_v0
5ca3928c-967c-4320-9b45-7196a5e9e296,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T14:59:56-04:00,2025-07,DC,,153538,DOMINION ENERGY INC,,45004,"DOMINION ENERGY, INC.",,600000.00,BUD|DEF|ENG|TAX|TEC|TRA,6,electric_utility|power_utility,Dominion Energy,https://lda.gov/filings/public/filing/5ca3928c-967c-4320-9b45-7196a5e9e296/print/,lda_rules_v0
43151e20-3759-4ecb-9d01-9ff1102f40ac,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T15:09:03-04:00,2025-07,CA,,63285,OPENAI,Build safe artificial general intelligence (AGI) to ensure it benefits everyone.,401104313,"MILLER STRATEGIES, LLC",150000.00,,CPI|CPT|ENG|SCI,4,artificial_intelligence|agi|openai,OpenAI,https://lda.gov/filings/public/filing/43151e20-3759-4ecb-9d01-9ff1102f40ac/print/,lda_rules_v0
67be304d-91d8-452a-b6fe-84f6aa7ba06d,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T15:41:01-04:00,2025-07,DC,,63288,"MICRON TECHNOLOGY, INC.",Semiconductor manufacturing company,401104313,"MILLER STRATEGIES, LLC",150000.00,,MAN|NAT|TAX,3,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/67be304d-91d8-452a-b6fe-84f6aa7ba06d/print/,lda_rules_v0
dc39c718-5997-45dc-b342-19043280873c,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T15:51:55-04:00,2025-07,TX,,61884,PHOENIX SEMICONDUCTOR CORPORATION,Semiconductors,401104692,CAPITAL PARK PARTNERS LLC,10000.00,,DEF,1,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/dc39c718-5997-45dc-b342-19043280873c/print/,lda_rules_v0
b5b7b90a-0eaf-4d91-b1fc-f98a7ee605cb,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T16:06:37-04:00,2025-07,DC,,117776,DUKE ENERGY CORPORATION,,12744,DUKE ENERGY CORPORATION,,1980000.00,BUD|ENG|ENV|HOM|TAX,5,data_center|artificial_intelligence,Duke Energy,https://lda.gov/filings/public/filing/b5b7b90a-0eaf-4d91-b1fc-f98a7ee605cb/print/,lda_rules_v0
10f22dda-0ebe-41bc-8cc9-7f00cc8f6e96,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T16:15:41-04:00,2025-07,DC,,118842,EDISON ELECTRIC INSTITUTE,,13131,EDISON ELECTRIC INSTITUTE,,2040896.00,BUD|DEF|ENG|ENV|HOM|TAX|TEC|TRA,8,data_center|artificial_intelligence,Edison Electric,https://lda.gov/filings/public/filing/10f22dda-0ebe-41bc-8cc9-7f00cc8f6e96/print/,lda_rules_v0
6c5f1c25-3996-4575-9296-3f719a8d22af,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T16:39:15-04:00,2025-07,NJ,,67042,"COREWEAVE, INC.",Cloud computing services.,401109648,"COREWEAVE, INC.",,100000.00,CPI|ENG|SCI,3,data_center|artificial_intelligence|ai_word|coreweave,CoreWeave,https://lda.gov/filings/public/filing/6c5f1c25-3996-4575-9296-3f719a8d22af/print/,lda_rules_v0
67de5c8d-ae93-48a0-8439-ee17c71af5da,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T16:48:41-04:00,2025-07,CA,,52319,"SAMSUNG SEMICONDUCTOR, INC.",Semiconductor technology,76992,"CGCN GROUP, LLC",30000.00,,BUD|CPI|EDU|MAN|TAX|TEC|TRD,7,artificial_intelligence|semiconductor,Semiconductor,https://lda.gov/filings/public/filing/67de5c8d-ae93-48a0-8439-ee17c71af5da/print/,lda_rules_v0
91c209b5-1309-4f01-9532-9ad84c672bc0,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T16:48:48-04:00,2025-07,CA,,52196,"SAMSUNG SEMICONDUCTOR, INC.",Semiconductor technology,75557,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",80000.00,,BUD|MAN|TAX,3,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/91c209b5-1309-4f01-9532-9ad84c672bc0/print/,lda_rules_v0
2f357f00-3a3e-48c2-b2a8-b62ec1950dae,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T17:45:47-04:00,2025-07,DC,,61040,"NEXTERA ENERGY, INC.",Electric Utility,11377,CROWELL & MORING LLP,20000.00,,ENG,1,electric_utility|power_utility,NextEra Energy,https://lda.gov/filings/public/filing/2f357f00-3a3e-48c2-b2a8-b62ec1950dae/print/,lda_rules_v0
3021d048-40e2-4dd5-9ed9-1e44b7b1219b,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T17:58:18-04:00,2025-07,CA,,59201,ANTHROPIC,Anthropic is an AI safety and research company that builds frontier AI systems.,401108320,ANTHROPIC,,910000.00,CPI|ENG|SCI,3,artificial_intelligence|anthropic|ai_word,Anthropic,https://lda.gov/filings/public/filing/3021d048-40e2-4dd5-9ed9-1e44b7b1219b/print/,lda_rules_v0
a237458d-081a-4438-b9c7-0a6f7804c576,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T18:21:37-04:00,2025-07,NY,,206638,GLOBALFOUNDRIES U.S. INC.,,401105733,GLOBALFOUNDRIES U.S. INC.,,350000.00,BUD|DEF|MAN|TAX|TRD,5,semiconductor|chipmaker,GlobalFoundries,https://lda.gov/filings/public/filing/a237458d-081a-4438-b9c7-0a6f7804c576/print/,lda_rules_v0
ba6ccecc-14cf-4f13-a2e0-cf1d6be20a62,2025,second_quarter,2TY,2nd Quarter - Termination (No Activity),2025-07-21T18:30:23-04:00,2025-07,CA,,140372,"EQUINIX, INC.",Global interconnection provider,32098,"K&L GATES, LLP",,,,0,data_center_operator,Equinix,https://lda.gov/filings/public/filing/ba6ccecc-14cf-4f13-a2e0-cf1d6be20a62/print/,lda_rules_v0
40f30e3c-8476-49b1-aa55-4858ab25253a,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T18:57:39-04:00,2025-07,ID,,63043,"MICRON TECHNOLOGY, INC.",Semiconductor manufacturing company,313271,"AVOQ, LLC",80000.00,,MAN|TAX,2,semiconductor,Micron Technology,https://lda.gov/filings/public/filing/40f30e3c-8476-49b1-aa55-4858ab25253a/print/,lda_rules_v0
b705fbec-f2da-43cc-83e9-815a400cb538,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T19:27:44-04:00,2025-07,DC,,184211,SEMICONDUCTORS INDUSTRY ASSOCIATION,Semiconductor industry trade association,313271,"AVOQ, LLC",50000.00,,MAN|SCI,2,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/b705fbec-f2da-43cc-83e9-815a400cb538/print/,lda_rules_v0
434071e0-5dae-4e40-8e7f-cb2cf022f185,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T19:28:23-04:00,2025-07,TX,,178695,"ADVANCED MICRO DEVICES, INC.",,294030,"ADVANCED MICRO DEVICES, INC.",,1120000.00,SCI|TAX|TRD,3,ai_word|semiconductor,Advanced Micro Devices,https://lda.gov/filings/public/filing/434071e0-5dae-4e40-8e7f-cb2cf022f185/print/,lda_rules_v0
fd1f6b00-6e42-4546-8c2c-e3dfc4bc539c,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T19:31:24-04:00,2025-07,CA,,57805,"OPENAI OPCO, LLC",Build and deploy safe artificial general intelligence (AGI) to ensure it benefits everyone,401107987,"OPENAI OPCO, LLC",,620000.00,CPI|CPT|SCI,3,artificial_intelligence|agi|openai,OpenAI,https://lda.gov/filings/public/filing/fd1f6b00-6e42-4546-8c2c-e3dfc4bc539c/print/,lda_rules_v0
45cc7694-2688-47f2-9e25-7ea2b2a5c354,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T20:10:59-04:00,2025-07,VA,,63639,DATA CENTER COALITION,Trade Association,401109135,DATA CENTER COALITION,,125000.00,ENG|TAR|TRD,3,data_center,data center,https://lda.gov/filings/public/filing/45cc7694-2688-47f2-9e25-7ea2b2a5c354/print/,lda_rules_v0
66f981f2-dc58-406b-9d74-550676521fed,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T22:02:01-04:00,2025-07,DC,,103539,"AMERICAN ELECTRIC POWER COMPANY, INC. AND AFFILIATED CORPORATIONS",,2252,"AMERICAN ELECTRIC POWER COMPANY, INC. AND AFFILIATED CORPORATIONS",,535000.00,BUD|ENG|ENV|HOM|TAX|TRA,6,data_center|artificial_intelligence,American Electric Power,https://lda.gov/filings/public/filing/66f981f2-dc58-406b-9d74-550676521fed/print/,lda_rules_v0
063ae4c5-0384-4e33-bb76-0a8c07af4566,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T22:13:25-04:00,2025-07,DC,,184432,EDISON ELECTRIC INSTITUTE,Association of US shareholder-owned electric companies,313715,CAPITOL COUNSEL LLC,80000.00,,ENG|TAX,2,data_center|artificial_intelligence,Edison Electric,https://lda.gov/filings/public/filing/063ae4c5-0384-4e33-bb76-0a8c07af4566/print/,lda_rules_v0
16c01ff7-aa6e-4d0a-b4b4-19d64570ccfe,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-21T23:52:10-04:00,2025-07,NC,,65321,DUKE ENERGY CORPORATION,Electric power holding company.,313715,CAPITOL COUNSEL LLC,60000.00,,TAX,1,electric_utility|power_utility,Duke Energy,https://lda.gov/filings/public/filing/16c01ff7-aa6e-4d0a-b4b4-19d64570ccfe/print/,lda_rules_v0
9d04ad97-9bae-4ffb-8704-cdd016d23d61,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-23T09:53:21-04:00,2025-07,DC,,203313,EDISON ELECTRIC INSTITUTE,Trade Association,401105158,TOWER 19,30000.00,,BUD|ENG|ENV,3,electric_utility|power_utility,Edison Electric,https://lda.gov/filings/public/filing/9d04ad97-9bae-4ffb-8704-cdd016d23d61/print/,lda_rules_v0
dbe96ea6-9770-49b2-8366-d2658bf4ea52,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-23T09:54:14-04:00,2025-07,GA,,203314,"SOUTHERN COMPANY SERVICES, INC",Energy Company,401105158,TOWER 19,20000.00,,ENG,1,electric_utility|power_utility,Southern Company,https://lda.gov/filings/public/filing/dbe96ea6-9770-49b2-8366-d2658bf4ea52/print/,lda_rules_v0
3118d87f-23fc-4d7a-a0ea-4d5eca218088,2025,second_quarter,Q2,2nd Quarter - Report,2025-07-23T10:01:00-04:00,2025-07,VA,,54583,"AQUIA GROUP ON BEHALF OF ANTHROPIC, PBC",Government affairs and consulting firm on behalf of AI Safety and Research Firm,401105158,TOWER 19,20000.00,,SCI,1,artificial_intelligence|anthropic|ai_word,Anthropic,https://lda.gov/filings/public/filing/3118d87f-23fc-4d7a-a0ea-4d5eca218088/print/,lda_rules_v0
df03939f-9d1d-4d6f-8798-54d9204993d7,2025,second_quarter,2A,2nd Quarter - Amendment,2025-08-01T13:03:52-04:00,2025-08,CA,,59201,ANTHROPIC,Anthropic is an AI safety and research company that builds frontier AI systems.,401108320,ANTHROPIC,,920000.00,CPI|ENG|SCI,3,artificial_intelligence|anthropic|ai_word,Anthropic,https://lda.gov/filings/public/filing/df03939f-9d1d-4d6f-8798-54d9204993d7/print/,lda_rules_v0
838b7711-7926-4a1d-87b4-cc6b85a39a47,2025,third_quarter,RR,Registration,2025-08-13T16:52:40-04:00,2025-08,CA,,68385,NVIDIA CORPORATION,American technology company,7257,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,,CPI|TRD,2,artificial_intelligence|semiconductor|nvidia,NVIDIA,https://lda.gov/filings/public/filing/838b7711-7926-4a1d-87b4-cc6b85a39a47/print/,lda_rules_v0
20e47892-626f-4bce-b948-79c4e194c561,2025,third_quarter,RR,Registration,2025-08-19T14:15:49-04:00,2025-08,CA,,68434,NVIDIA,Full stack computing infrastructure company with data center scale offerings,401104734,THE VOGEL GROUP,,,CPI|TRD,2,data_center|artificial_intelligence|semiconductor|nvidia,NVIDIA,https://lda.gov/filings/public/filing/20e47892-626f-4bce-b948-79c4e194c561/print/,lda_rules_v0
3c3341d3-1349-4ea2-a7be-424ac68f4d1c,2025,third_quarter,RR,Registration,2025-08-20T14:31:00-04:00,2025-08,CA,,68447,NVIDIA CORPORATION,American technology company,5357,BGR GOVERNMENT AFFAIRS,,,CPI|TRD,2,artificial_intelligence|semiconductor|nvidia,NVIDIA,https://lda.gov/filings/public/filing/3c3341d3-1349-4ea2-a7be-424ac68f4d1c/print/,lda_rules_v0
db33b69f-6f99-4dff-9573-bdf2ff42f116,2025,second_quarter,2A,2nd Quarter - Amendment,2025-08-21T09:41:17-04:00,2025-08,CA,,57807,"OPENAI OPCO, LLC",Build and deploy safe artificial general intelligence (AGI) to ensure it benefits everyone,76855,DLA PIPER LLP (US),60000.00,,CPI,1,artificial_intelligence|agi|openai,OpenAI,https://lda.gov/filings/public/filing/db33b69f-6f99-4dff-9573-bdf2ff42f116/print/,lda_rules_v0
ae3af746-2668-453f-afc1-dcda302024ee,2025,third_quarter,RR,Registration,2025-09-09T16:17:02-04:00,2025-09,VA,,68613,DATA CENTER COALITION,Trade association for the data center sector.,682,AKIN GUMP STRAUSS HAUER & FELD,,,TRD,1,data_center,data center,https://lda.gov/filings/public/filing/ae3af746-2668-453f-afc1-dcda302024ee/print/,lda_rules_v0
80586d63-e7a4-4447-a6a8-8d0d4f51d05e,2025,third_quarter,RA,Registration - Amendment,2025-09-29T15:59:55-04:00,2025-09,TX,,206574,"DIGITAL REALTY TRUST, INC.",,401105745,"DIGITAL REALTY TRUST, INC.",,,CPI,1,data_center|data_center_operator,Digital Realty,https://lda.gov/filings/public/filing/80586d63-e7a4-4447-a6a8-8d0d4f51d05e/print/,lda_rules_v0
39a79e04-8f2f-4e59-8c88-fcc0857d269d,2025,third_quarter,RR,Registration,2025-10-07T09:58:53-04:00,2025-10,,,69039,REALTEK SEMICONDUCTOR CORP,Leading IC provider that designs and develops IC products for media and tech applications,401104734,THE VOGEL GROUP,,,CPT,1,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/39a79e04-8f2f-4e59-8c88-fcc0857d269d/print/,lda_rules_v0
788f2803-4890-4988-a110-ddd92834636e,2025,third_quarter,Q3,3rd Quarter - Report,2025-10-08T05:52:46-04:00,2025-10,DC,,56001,CLARK STREET ASSOCIATES ON BEHALF OF LATTICE SEMICONDUCTOR,Consulting Firm,18466,HOLLAND & KNIGHT LLP,30000.00,,BUD|SCI,2,semiconductor,Semiconductor,https://lda.gov/filings/public/filing/788f2803-4890-4988-a110-ddd92834636e/print/,lda_rules_v0
